GID,short_description
gid://shopify/Product/15449137021252,"[""Vidutinio vėlyvumo veislė, suteikianti ilgesnį derliaus nuėmimo laikotarpį ir išauganti raudonos odelės, vaškinės tekstūros bulves, puikiai tinkančias tiek kasdieniam vartojimui, tiek gurmaniškiems patiekalams."", ""SKAL ir NAK sertifikuotos ekologiškos sėklinės bulvės, be cheminių apdorojimų ir genetinių modifikacijų – natūralus ir sveikas produktas."", ""Aukštas atsparumas ligoms, ypač fitoftorai, užtikrinantis stiprią apsaugą viso augimo sezono metu."", ""Gausus derlius, užtikrinamas tolygiu augimu ir optimalia branda, puikiai tinkantis ekologiškam ūkininkavimui."", ""Prisitaiko prie įvairių dirvožemių, todėl gali būti auginama be cheminių priedų tiek smėlingose, tiek molingose dirvose."", ""Puikios laikymo savybės, išlaikanti konstantišką skonį ir kokybę po derliaus nuėmimo."", ""Universalus panaudojimas virtuvėje, puikiai tinka virimui, kepimui ir gruzdinimui, praturtinant ekologišką virtuvę."", ""Išskirtinė bulvių fri ir maisto gamybos kokybė, užtikrinanti idealią tekstūrą įvairiems patiekalams."", ""Atspari rauplėms, todėl išaugina vizualiai patrauklius ir sveikus gumbus."", ""Puikus skonis ir tekstūra, vaškinė struktūra ir išskirtinis skonis, tinkantis plačiam patiekalų asortimentui."", ""Tvari ir atspari oro sąlygoms, tinkama tiek mėgėjų sodams, tiek profesionaliam ūkininkavimui."", ""Aukščiausios kokybės olandiškos ekologiškos sėklinės bulvės, užtikrinančios patikimumą, atsekamumą ir išskirtinę kokybę.""]"
gid://shopify/Product/15449137512772,"[""Vidutinio vėlyvumo veislė, suteikianti ilgesnį derliaus nuėmimo laikotarpį ir išauganti raudonos odelės, vaškinės tekstūros bulves, puikiai tinkančias tiek kasdieniam vartojimui, tiek gurmaniškiems patiekalams."", ""SKAL ir NAK sertifikuotos ekologiškos sėklinės bulvės, be cheminių apdorojimų ir genetinių modifikacijų – natūralus ir sveikas produktas."", ""Aukštas atsparumas ligoms, ypač fitoftorai, užtikrinantis stiprią apsaugą viso augimo sezono metu."", ""Gausus derlius, užtikrinamas tolygiu augimu ir optimalia branda, puikiai tinkantis ekologiškam ūkininkavimui."", ""Prisitaiko prie įvairių dirvožemių, todėl gali būti auginama be cheminių priedų tiek smėlingose, tiek molingose dirvose."", ""Puikios laikymo savybės, išlaikanti konstantišką skonį ir kokybę po derliaus nuėmimo."", ""Universalus panaudojimas virtuvėje, puikiai tinka virimui, kepimui ir gruzdinimui, praturtinant ekologišką virtuvę."", ""Išskirtinė bulvių fri ir maisto gamybos kokybė, užtikrinanti idealią tekstūrą įvairiems patiekalams."", ""Atspari rauplėms, todėl išaugina vizualiai patrauklius ir sveikus gumbus."", ""Puikus skonis ir tekstūra, vaškinė struktūra ir išskirtinis skonis, tinkantis plačiam patiekalų asortimentui."", ""Tvari ir atspari oro sąlygoms, tinkama tiek mėgėjų sodams, tiek profesionaliam ūkininkavimui."", ""Aukščiausios kokybės olandiškos ekologiškos sėklinės bulvės, užtikrinančios patikimumą, atsekamumą ir išskirtinę kokybę.""]"
gid://shopify/Product/15449137676612,"[""Ankstyvas auginimas, leidžiantis greitai pradėti sezoną ir nuimti šviežių svogūnų derlių jau vasaros pradžioje."", ""Puikiai laikosi sandėliuojant, išlaikydami kokybę ir skonį ilgą laiką."", ""Plokščiai apvali forma, idealiai tinkanti įvairiems kulinariniams tikslams."", ""Didelis derlingumas, užtikrinamas greitu augimu ir ankstyvu brendimu."", ""Tinka įvairiems dirvožemiams, geriausiai auga humusingoje, derlingoje dirvoje."", ""Lengvas sodinimas, gilesnis įterpimas apsaugo nuo paukščių iškapstymo."", ""Vienodas augimas, leidžiantis surinkti lygiai išaugusius, tolygaus dydžio svogūnus."", ""Atsparumas žydejimui, sumažinantis priešlaikinio žydėjimo riziką ir užtikrinantis patikimą derlių."", ""Tinka ekologiškam auginimui, puikus pasirinkimas tvariam ūkininkavimui."", ""Puiki kulinarinė kokybė, tobulai tinka svogūnų sriubai ir padažų gamybai."", ""Atsparūs ir tvirti, gerai ištveria įvairias oro sąlygas."", ""Puikus skonis ir tekstūra, tinkami tiek kasdieniams patiekalams, tiek gurmaniškiems receptams."", ""Aukščiausios kokybės NAK sertifikuoti svogūnų sodinukai, garantuojantys patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449137742148,"[""Vidutinio vėlyvumo veislė, suteikianti ilgesnį derliaus nuėmimo laikotarpį ir išauganti raudonos odelės, vaškinės tekstūros bulves, puikiai tinkančias tiek kasdieniam vartojimui, tiek gurmaniškiems patiekalams."", ""SKAL ir NAK sertifikuotos ekologiškos sėklinės bulvės, be cheminių apdorojimų ir genetinių modifikacijų – natūralus ir sveikas produktas."", ""Aukštas atsparumas ligoms, ypač fitoftorai, užtikrinantis stiprią apsaugą viso augimo sezono metu."", ""Gausus derlius, užtikrinamas tolygiu augimu ir optimalia branda, puikiai tinkantis ekologiškam ūkininkavimui."", ""Prisitaiko prie įvairių dirvožemių, todėl gali būti auginama be cheminių priedų tiek smėlingose, tiek molingose dirvose."", ""Puikios laikymo savybės, išlaikanti konstantišką skonį ir kokybę po derliaus nuėmimo."", ""Universalus panaudojimas virtuvėje, puikiai tinka virimui, kepimui ir gruzdinimui, praturtinant ekologišką virtuvę."", ""Išskirtinė bulvių fri ir maisto gamybos kokybė, užtikrinanti idealią tekstūrą įvairiems patiekalams."", ""Atspari rauplėms, todėl išaugina vizualiai patrauklius ir sveikus gumbus."", ""Puikus skonis ir tekstūra, vaškinė struktūra ir išskirtinis skonis, tinkantis plačiam patiekalų asortimentui."", ""Tvari ir atspari oro sąlygoms, tinkama tiek mėgėjų sodams, tiek profesionaliam ūkininkavimui."", ""Aukščiausios kokybės olandiškos ekologiškos sėklinės bulvės, užtikrinančios patikimumą, atsekamumą ir išskirtinę kokybę.""]"
gid://shopify/Product/15449137873220,"[""Ankstyvas auginimas, leidžiantis greitai pradėti sezoną ir nuimti šviežių svogūnų derlių jau vasaros pradžioje."", ""Puikiai laikosi sandėliuojant, išlaikydami kokybę ir skonį ilgą laiką."", ""Plokščiai apvali forma, idealiai tinkanti įvairiems kulinariniams tikslams."", ""Didelis derlingumas, užtikrinamas greitu augimu ir ankstyvu brendimu."", ""Tinka įvairiems dirvožemiams, geriausiai auga humusingoje, derlingoje dirvoje."", ""Lengvas sodinimas, gilesnis įterpimas apsaugo nuo paukščių iškapstymo."", ""Vienodas augimas, leidžiantis surinkti lygiai išaugusius, tolygaus dydžio svogūnus."", ""Atsparumas žydejimui, sumažinantis priešlaikinio žydėjimo riziką ir užtikrinantis patikimą derlių."", ""Tinka ekologiškam auginimui, puikus pasirinkimas tvariam ūkininkavimui."", ""Puiki kulinarinė kokybė, tobulai tinka svogūnų sriubai ir padažų gamybai."", ""Atsparūs ir tvirti, gerai ištveria įvairias oro sąlygas."", ""Puikus skonis ir tekstūra, tinkami tiek kasdieniams patiekalams, tiek gurmaniškiems receptams."", ""Aukščiausios kokybės NAK sertifikuoti svogūnų sodinukai, garantuojantys patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449138299204,"[""Ankstyvas auginimas, leidžiantis greitai pradėti sezoną ir nuimti šviežių svogūnų derlių jau vasaros pradžioje."", ""Puikiai laikosi sandėliuojant, išlaikydami kokybę ir skonį ilgą laiką."", ""Plokščiai apvali forma, idealiai tinkanti įvairiems kulinariniams tikslams."", ""Didelis derlingumas, užtikrinamas greitu augimu ir ankstyvu brendimu."", ""Tinka įvairiems dirvožemiams, geriausiai auga humusingoje, derlingoje dirvoje."", ""Lengvas sodinimas, gilesnis įterpimas apsaugo nuo paukščių iškapstymo."", ""Vienodas augimas, leidžiantis surinkti lygiai išaugusius, tolygaus dydžio svogūnus."", ""Atsparumas žydejimui, sumažinantis priešlaikinio žydėjimo riziką ir užtikrinantis patikimą derlių."", ""Tinka ekologiškam auginimui, puikus pasirinkimas tvariam ūkininkavimui."", ""Puiki kulinarinė kokybė, tobulai tinka svogūnų sriubai ir padažų gamybai."", ""Atsparūs ir tvirti, gerai ištveria įvairias oro sąlygas."", ""Puikus skonis ir tekstūra, tinkami tiek kasdieniams patiekalams, tiek gurmaniškiems receptams."", ""Aukščiausios kokybės NAK sertifikuoti svogūnų sodinukai, garantuojantys patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449138692420,"[""Ankstyvas auginimas, leidžiantis greitai pradėti sezoną ir nuimti šviežių svogūnų derlių jau vasaros pradžioje."", ""Puikiai laikosi sandėliuojant, išlaikydami kokybę ir skonį ilgą laiką."", ""Plokščiai apvali forma, idealiai tinkanti įvairiems kulinariniams tikslams."", ""Didelis derlingumas, užtikrinamas greitu augimu ir ankstyvu brendimu."", ""Tinka įvairiems dirvožemiams, geriausiai auga humusingoje, derlingoje dirvoje."", ""Lengvas sodinimas, gilesnis įterpimas apsaugo nuo paukščių iškapstymo."", ""Vienodas augimas, leidžiantis surinkti lygiai išaugusius, tolygaus dydžio svogūnus."", ""Atsparumas žydejimui, sumažinantis priešlaikinio žydėjimo riziką ir užtikrinantis patikimą derlių."", ""Tinka ekologiškam auginimui, puikus pasirinkimas tvariam ūkininkavimui."", ""Puiki kulinarinė kokybė, tobulai tinka svogūnų sriubai ir padažų gamybai."", ""Atsparūs ir tvirti, gerai ištveria įvairias oro sąlygas."", ""Puikus skonis ir tekstūra, tinkami tiek kasdieniams patiekalams, tiek gurmaniškiems receptams."", ""Aukščiausios kokybės NAK sertifikuoti svogūnų sodinukai, garantuojantys patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449138856260,"[""Ankstyvas auginimas, leidžiantis greitai pradėti sezoną ir nuimti šviežių svogūnų derlių jau vasaros pradžioje."", ""Puikiai laikosi sandėliuojant, išlaikydami kokybę ir skonį ilgą laiką."", ""Plokščiai apvali forma, idealiai tinkanti įvairiems kulinariniams tikslams."", ""Didelis derlingumas, užtikrinamas greitu augimu ir ankstyvu brendimu."", ""Tinka įvairiems dirvožemiams, geriausiai auga humusingoje, derlingoje dirvoje."", ""Lengvas sodinimas, gilesnis įterpimas apsaugo nuo paukščių iškapstymo."", ""Vienodas augimas, leidžiantis surinkti lygiai išaugusius, tolygaus dydžio svogūnus."", ""Atsparumas žydejimui, sumažinantis priešlaikinio žydėjimo riziką ir užtikrinantis patikimą derlių."", ""Tinka ekologiškam auginimui, puikus pasirinkimas tvariam ūkininkavimui."", ""Puiki kulinarinė kokybė, tobulai tinka svogūnų sriubai ir padažų gamybai."", ""Atsparūs ir tvirti, gerai ištveria įvairias oro sąlygas."", ""Puikus skonis ir tekstūra, tinkami tiek kasdieniams patiekalams, tiek gurmaniškiems receptams."", ""Aukščiausios kokybės NAK sertifikuoti svogūnų sodinukai, garantuojantys patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449138889028,"[""Giliai raudona spalva suteikia išskirtinį vizualinį patrauklumą patiekaluose."", ""Intensyvus aromatas, sustiprinantis skonio niuansus ir suteikiantis sodrumo."", ""Aštresnis nei įprasti svogūnai, užtikrinantis unikalią skonio patirtį."", ""Puikiai prisitaiko prie sunkių dirvožemių, tinkamas mažiau pralaidžioms dirvoms."", ""Galimas ankstyvas sodinimas nuo kovo iki gegužės vidurio, siekiant ankstyvo derliaus."", ""Optimalus derliaus nuėmimo laikotarpis – liepa/rugpjūtis, užtikrinantis visišką brandą vasaros mėnesiais."", ""Puikus laikomumas, jei tinkamai nuimtas ir išdžiovintas, leidžiantis ilgalaikį saugojimą."", ""Universalus kulinarinis pritaikymas, tobulai tinkantis salotoms, padažams ir patiekalų papuošimui."", ""Užtikrina stabilų derlių, nes gerai prisitaiko prie skirtingų dirvožemio sąlygų."", ""Aukšta kokybė ir patikimumas, pasiektas dėl kruopščios selekcijos ir griežtos kokybės kontrolės."", ""Patrauklus aukščiausios kokybės rinkoms dėl išskirtinės spalvos ir sodraus skonio."", ""Puikus pasirinkimas kūrybingiems šefams, siekiantiems eksperimentuoti su spalva ir skoniu patiekaluose."", ""Aukščiausios kokybės NAK sertifikatas, garantuojantis patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449139151172,"[""Giliai raudona spalva suteikia išskirtinį vizualinį patrauklumą patiekaluose."", ""Intensyvus aromatas, sustiprinantis skonio niuansus ir suteikiantis sodrumo."", ""Aštresnis nei įprasti svogūnai, užtikrinantis unikalią skonio patirtį."", ""Puikiai prisitaiko prie sunkių dirvožemių, tinkamas mažiau pralaidžioms dirvoms."", ""Galimas ankstyvas sodinimas nuo kovo iki gegužės vidurio, siekiant ankstyvo derliaus."", ""Optimalus derliaus nuėmimo laikotarpis – liepa/rugpjūtis, užtikrinantis visišką brandą vasaros mėnesiais."", ""Puikus laikomumas, jei tinkamai nuimtas ir išdžiovintas, leidžiantis ilgalaikį saugojimą."", ""Universalus kulinarinis pritaikymas, tobulai tinkantis salotoms, padažams ir patiekalų papuošimui."", ""Užtikrina stabilų derlių, nes gerai prisitaiko prie skirtingų dirvožemio sąlygų."", ""Aukšta kokybė ir patikimumas, pasiektas dėl kruopščios selekcijos ir griežtos kokybės kontrolės."", ""Patrauklus aukščiausios kokybės rinkoms dėl išskirtinės spalvos ir sodraus skonio."", ""Puikus pasirinkimas kūrybingiems šefams, siekiantiems eksperimentuoti su spalva ir skoniu patiekaluose."", ""Aukščiausios kokybės NAK sertifikatas, garantuojantis patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449139249476,"[""Giliai raudona spalva suteikia išskirtinį vizualinį patrauklumą patiekaluose."", ""Intensyvus aromatas, sustiprinantis skonio niuansus ir suteikiantis sodrumo."", ""Aštresnis nei įprasti svogūnai, užtikrinantis unikalią skonio patirtį."", ""Puikiai prisitaiko prie sunkių dirvožemių, tinkamas mažiau pralaidžioms dirvoms."", ""Galimas ankstyvas sodinimas nuo kovo iki gegužės vidurio, siekiant ankstyvo derliaus."", ""Optimalus derliaus nuėmimo laikotarpis – liepa/rugpjūtis, užtikrinantis visišką brandą vasaros mėnesiais."", ""Puikus laikomumas, jei tinkamai nuimtas ir išdžiovintas, leidžiantis ilgalaikį saugojimą."", ""Universalus kulinarinis pritaikymas, tobulai tinkantis salotoms, padažams ir patiekalų papuošimui."", ""Užtikrina stabilų derlių, nes gerai prisitaiko prie skirtingų dirvožemio sąlygų."", ""Aukšta kokybė ir patikimumas, pasiektas dėl kruopščios selekcijos ir griežtos kokybės kontrolės."", ""Patrauklus aukščiausios kokybės rinkoms dėl išskirtinės spalvos ir sodraus skonio."", ""Puikus pasirinkimas kūrybingiems šefams, siekiantiems eksperimentuoti su spalva ir skoniu patiekaluose."", ""Aukščiausios kokybės NAK sertifikatas, garantuojantis patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449139675460,"[""Ankstyvas auginimas, leidžiantis greitai pradėti sezoną ir nuimti šviežių svogūnų derlių jau vasaros pradžioje."", ""Puikiai laikosi sandėliuojant, išlaikydami kokybę ir skonį ilgą laiką."", ""Plokščiai apvali forma, idealiai tinkanti įvairiems kulinariniams tikslams."", ""Didelis derlingumas, užtikrinamas greitu augimu ir ankstyvu brendimu."", ""Tinka įvairiems dirvožemiams, geriausiai auga humusingoje, derlingoje dirvoje."", ""Lengvas sodinimas, gilesnis įterpimas apsaugo nuo paukščių iškapstymo."", ""Vienodas augimas, leidžiantis surinkti lygiai išaugusius, tolygaus dydžio svogūnus."", ""Atsparumas žydejimui, sumažinantis priešlaikinio žydėjimo riziką ir užtikrinantis patikimą derlių."", ""Tinka ekologiškam auginimui, puikus pasirinkimas tvariam ūkininkavimui."", ""Puiki kulinarinė kokybė, tobulai tinka svogūnų sriubai ir padažų gamybai."", ""Atsparūs ir tvirti, gerai ištveria įvairias oro sąlygas."", ""Puikus skonis ir tekstūra, tinkami tiek kasdieniams patiekalams, tiek gurmaniškiems receptams."", ""Aukščiausios kokybės NAK sertifikuoti svogūnų sodinukai, garantuojantys patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449140035908,"[""Vidutinio ankstyvumo veislė, užtikrinanti greitą derlių – tvirtos, vaškinės tekstūros bulvės, puikiai tinkančios tiek virimui, tiek gruzdinimui."", ""SKAL ir NAK sertifikuotos ekologiškos sėklinės bulvės, be cheminių apdorojimų ir genetinės modifikacijos – garantuojant sveiką ir gryną produktą."", ""Puikus atsparumas ligoms, ypač fitoftorai, užtikrinantis sveiką ir gausų derlių."", ""Didelis derlingumas, užtikrinamas sparčiu augimu ir ankstyva branda, net auginant ekologiškomis sąlygomis."", ""Tinka įvairiems dirvožemiams, geriausiai auga vidutinio sunkumo ir sunkiame molio dirvožemyje be sintetinių priedų."", ""Puikiai laikosi sandėliuojant, ilgą laiką išlaikydama puikų skonį ir kokybę."", ""Universalus panaudojimas, idealiai tinka virimui, kepimui ir gruzdinimui, puikus pasirinkimas ekologiškai virtuvei ir kulinarinėms reikmėms."", ""Tobula gruzdintoms bulvytėms, suteikianti idealią tekstūrą ir skonį."", ""Atspari rauplėms, vidutinis atsparumas užtikrina sveikus ir be dėmių gumbus."", ""Išskirtinis skonis ir tekstūra, vaškinė ir tvirta struktūra, puikiai tinkanti kasdieniams patiekalams."", ""Tvari ir atspari oro sąlygoms, palaikanti ekologišką auginimą."", ""Aukščiausios kokybės ekologiškos olandiškos sėklinės bulvės, užtikrinančios tvarumą, atsekamumą ir aukščiausią kokybę, tinkamos tiek mėgėjams sodininkams, tiek komerciniam auginimui.""]"
gid://shopify/Product/15449140068676,"[""Giliai raudona spalva suteikia išskirtinį vizualinį patrauklumą patiekaluose."", ""Intensyvus aromatas, sustiprinantis skonio niuansus ir suteikiantis sodrumo."", ""Aštresnis nei įprasti svogūnai, užtikrinantis unikalią skonio patirtį."", ""Puikiai prisitaiko prie sunkių dirvožemių, tinkamas mažiau pralaidžioms dirvoms."", ""Galimas ankstyvas sodinimas nuo kovo iki gegužės vidurio, siekiant ankstyvo derliaus."", ""Optimalus derliaus nuėmimo laikotarpis – liepa/rugpjūtis, užtikrinantis visišką brandą vasaros mėnesiais."", ""Puikus laikomumas, jei tinkamai nuimtas ir išdžiovintas, leidžiantis ilgalaikį saugojimą."", ""Universalus kulinarinis pritaikymas, tobulai tinkantis salotoms, padažams ir patiekalų papuošimui."", ""Užtikrina stabilų derlių, nes gerai prisitaiko prie skirtingų dirvožemio sąlygų."", ""Aukšta kokybė ir patikimumas, pasiektas dėl kruopščios selekcijos ir griežtos kokybės kontrolės."", ""Patrauklus aukščiausios kokybės rinkoms dėl išskirtinės spalvos ir sodraus skonio."", ""Puikus pasirinkimas kūrybingiems šefams, siekiantiems eksperimentuoti su spalva ir skoniu patiekaluose."", ""Aukščiausios kokybės NAK sertifikatas, garantuojantis patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449140363588,"[""Giliai raudona spalva suteikia išskirtinį vizualinį patrauklumą patiekaluose."", ""Intensyvus aromatas, sustiprinantis skonio niuansus ir suteikiantis sodrumo."", ""Aštresnis nei įprasti svogūnai, užtikrinantis unikalią skonio patirtį."", ""Puikiai prisitaiko prie sunkių dirvožemių, tinkamas mažiau pralaidžioms dirvoms."", ""Galimas ankstyvas sodinimas nuo kovo iki gegužės vidurio, siekiant ankstyvo derliaus."", ""Optimalus derliaus nuėmimo laikotarpis – liepa/rugpjūtis, užtikrinantis visišką brandą vasaros mėnesiais."", ""Puikus laikomumas, jei tinkamai nuimtas ir išdžiovintas, leidžiantis ilgalaikį saugojimą."", ""Universalus kulinarinis pritaikymas, tobulai tinkantis salotoms, padažams ir patiekalų papuošimui."", ""Užtikrina stabilų derlių, nes gerai prisitaiko prie skirtingų dirvožemio sąlygų."", ""Aukšta kokybė ir patikimumas, pasiektas dėl kruopščios selekcijos ir griežtos kokybės kontrolės."", ""Patrauklus aukščiausios kokybės rinkoms dėl išskirtinės spalvos ir sodraus skonio."", ""Puikus pasirinkimas kūrybingiems šefams, siekiantiems eksperimentuoti su spalva ir skoniu patiekaluose."", ""Aukščiausios kokybės NAK sertifikatas, garantuojantis patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449141182788,"[""Aštrus ir aromatingas skonis pagerina kulinarinius patiekalus ir suteikia gilumo bet kuriam patiekalui"", ""Aukštas atsparumas ligoms natūraliai saugo nuo dažniausių svogūninių augalų ligų"", ""Kiekviename svogūnėlyje susiformuoja kelios mažos valgomos šalotų galvutės, tinkamos įvairiam kulinariniam panaudojimui"", ""Geresnės laikymo savybės nei senesnių veislių, tokių kaip Strogele, todėl puikiai tinka ilgalaikiam saugojimui"", ""Aukštesnis derlingumas lyginant su tradicinėmis veislėmis, suteikiantis ekonominį pranašumą augintojams"", ""Atsparumas šalnoms leidžia anksti sodinti net ir esant šaltai dirvai"", ""Lengva auginti, pakankamas atstumas tarp augalų skatina sveiką augimą ir vystymąsi"", ""Ankstyvas derliaus nuėmimas galimas jau nuo liepos mėnesio, užtikrinant greitą patekimą į rinką ir šviežumą"", ""Visiškai naudojama veislė; valgomi tiek lapai, tiek svogūnėliai"", ""Geriausiai parduodama šalotų veislė, vertinama dėl savo kokybės ir skonio"", ""Tinkamas dirvos paruošimas pagerina augimo sąlygas ir maksimaliai padidina derlių"", ""Puikios džiovinimo savybės po derliaus nuėmimo prailgina šalotų laikymo trukmę ir išlaiko kokybę"", ""Universalus naudojimas įvairiuose patiekaluose – nuo šviežio vartojimo iki kepimo ir troškinimo""]"
gid://shopify/Product/15449141805380,"[""Aštrus ir aromatingas skonis pagerina kulinarinius patiekalus ir suteikia gilumo bet kuriam patiekalui"", ""Aukštas atsparumas ligoms natūraliai saugo nuo dažniausių svogūninių augalų ligų"", ""Kiekviename svogūnėlyje susiformuoja kelios mažos valgomos šalotų galvutės, tinkamos įvairiam kulinariniam panaudojimui"", ""Geresnės laikymo savybės nei senesnių veislių, tokių kaip Strogele, todėl puikiai tinka ilgalaikiam saugojimui"", ""Aukštesnis derlingumas lyginant su tradicinėmis veislėmis, suteikiantis ekonominį pranašumą augintojams"", ""Atsparumas šalnoms leidžia anksti sodinti net ir esant šaltai dirvai"", ""Lengva auginti, pakankamas atstumas tarp augalų skatina sveiką augimą ir vystymąsi"", ""Ankstyvas derliaus nuėmimas galimas jau nuo liepos mėnesio, užtikrinant greitą patekimą į rinką ir šviežumą"", ""Visiškai naudojama veislė; valgomi tiek lapai, tiek svogūnėliai"", ""Geriausiai parduodama šalotų veislė, vertinama dėl savo kokybės ir skonio"", ""Tinkamas dirvos paruošimas pagerina augimo sąlygas ir maksimaliai padidina derlių"", ""Puikios džiovinimo savybės po derliaus nuėmimo prailgina šalotų laikymo trukmę ir išlaiko kokybę"", ""Universalus naudojimas įvairiuose patiekaluose – nuo šviežio vartojimo iki kepimo ir troškinimo""]"
gid://shopify/Product/15449142559044,"[""Aštrus ir aromatingas skonis pagerina kulinarinius patiekalus ir suteikia gilumo bet kuriam patiekalui"", ""Aukštas atsparumas ligoms natūraliai saugo nuo dažniausių svogūninių augalų ligų"", ""Kiekviename svogūnėlyje susiformuoja kelios mažos valgomos šalotų galvutės, tinkamos įvairiam kulinariniam panaudojimui"", ""Geresnės laikymo savybės nei senesnių veislių, tokių kaip Strogele, todėl puikiai tinka ilgalaikiam saugojimui"", ""Aukštesnis derlingumas lyginant su tradicinėmis veislėmis, suteikiantis ekonominį pranašumą augintojams"", ""Atsparumas šalnoms leidžia anksti sodinti net ir esant šaltai dirvai"", ""Lengva auginti, pakankamas atstumas tarp augalų skatina sveiką augimą ir vystymąsi"", ""Ankstyvas derliaus nuėmimas galimas jau nuo liepos mėnesio, užtikrinant greitą patekimą į rinką ir šviežumą"", ""Visiškai naudojama veislė; valgomi tiek lapai, tiek svogūnėliai"", ""Geriausiai parduodama šalotų veislė, vertinama dėl savo kokybės ir skonio"", ""Tinkamas dirvos paruošimas pagerina augimo sąlygas ir maksimaliai padidina derlių"", ""Puikios džiovinimo savybės po derliaus nuėmimo prailgina šalotų laikymo trukmę ir išlaiko kokybę"", ""Universalus naudojimas įvairiuose patiekaluose – nuo šviežio vartojimo iki kepimo ir troškinimo""]"
gid://shopify/Product/15449142690116,"[""Aštrus ir aromatingas skonis pagerina kulinarinius patiekalus ir suteikia gilumo bet kuriam patiekalui"", ""Aukštas atsparumas ligoms natūraliai saugo nuo dažniausių svogūninių augalų ligų"", ""Kiekviename svogūnėlyje susiformuoja kelios mažos valgomos šalotų galvutės, tinkamos įvairiam kulinariniam panaudojimui"", ""Geresnės laikymo savybės nei senesnių veislių, tokių kaip Strogele, todėl puikiai tinka ilgalaikiam saugojimui"", ""Aukštesnis derlingumas lyginant su tradicinėmis veislėmis, suteikiantis ekonominį pranašumą augintojams"", ""Atsparumas šalnoms leidžia anksti sodinti net ir esant šaltai dirvai"", ""Lengva auginti, pakankamas atstumas tarp augalų skatina sveiką augimą ir vystymąsi"", ""Ankstyvas derliaus nuėmimas galimas jau nuo liepos mėnesio, užtikrinant greitą patekimą į rinką ir šviežumą"", ""Visiškai naudojama veislė; valgomi tiek lapai, tiek svogūnėliai"", ""Geriausiai parduodama šalotų veislė, vertinama dėl savo kokybės ir skonio"", ""Tinkamas dirvos paruošimas pagerina augimo sąlygas ir maksimaliai padidina derlių"", ""Puikios džiovinimo savybės po derliaus nuėmimo prailgina šalotų laikymo trukmę ir išlaiko kokybę"", ""Universalus naudojimas įvairiuose patiekaluose – nuo šviežio vartojimo iki kepimo ir troškinimo""]"
gid://shopify/Product/15449145508164,"[""Aštrus ir aromatingas skonis pagerina kulinarinius patiekalus ir suteikia gilumo bet kuriam patiekalui"", ""Aukštas atsparumas ligoms natūraliai saugo nuo dažniausių svogūninių augalų ligų"", ""Kiekviename svogūnėlyje susiformuoja kelios mažos valgomos šalotų galvutės, tinkamos įvairiam kulinariniam panaudojimui"", ""Geresnės laikymo savybės nei senesnių veislių, tokių kaip Strogele, todėl puikiai tinka ilgalaikiam saugojimui"", ""Aukštesnis derlingumas lyginant su tradicinėmis veislėmis, suteikiantis ekonominį pranašumą augintojams"", ""Atsparumas šalnoms leidžia anksti sodinti net ir esant šaltai dirvai"", ""Lengva auginti, pakankamas atstumas tarp augalų skatina sveiką augimą ir vystymąsi"", ""Ankstyvas derliaus nuėmimas galimas jau nuo liepos mėnesio, užtikrinant greitą patekimą į rinką ir šviežumą"", ""Visiškai naudojama veislė; valgomi tiek lapai, tiek svogūnėliai"", ""Geriausiai parduodama šalotų veislė, vertinama dėl savo kokybės ir skonio"", ""Tinkamas dirvos paruošimas pagerina augimo sąlygas ir maksimaliai padidina derlių"", ""Puikios džiovinimo savybės po derliaus nuėmimo prailgina šalotų laikymo trukmę ir išlaiko kokybę"", ""Universalus naudojimas įvairiuose patiekaluose – nuo šviežio vartojimo iki kepimo ir troškinimo""]"
