GID,short_description
gid://shopify/Product/15449117131076,"[""Miscela premium con ingredienti di alta qualità, progettata appositamente per tutti gli uccelli da giardino"", ""Composizione ad alta energia con un ricco contenuto di grassi e proteine, ideale per i freddi inverni e le stagioni riproduttive"", ""Completamente privo di germi e infestanti: previene la crescita indesiderata di piante nel giardino"", ""Non lascia residui o gusci: perfetto per punti di alimentazione puliti e ordinati"", ""Adatto per l’uso in casette per uccelli, mangiatoie, terrazzi, balconi e come mangime sparso nel giardino"", ""Supporta la salute e l’immunità degli uccelli grazie a vitamine e minerali essenziali"", ""Ideale per l’uso durante tutto l’anno, offrendo un supporto affidabile in ogni stagione"", ""Pronto all’uso: facile da maneggiare senza bisogno di preparazione"", ""Perfetto per gli appassionati di giardini e uccelli che danno priorità alla qualità"", ""Contribuisce a un ecosistema sano e attira una maggiore varietà di specie di uccelli""]"
gid://shopify/Product/15449117720900,"[""Miscela naturale premium con ingredienti di alta qualità, progettata appositamente per gli scoiattoli"", ""Ricca di noci intere, semi grandi e frutta essiccata per energia e vitalità ottimali"", ""Supporta comportamenti naturali come la ricerca e l’accumulo di cibo per l’inverno"", ""Ideale per l’uso durante tutto l’anno, dalla primavera all’inverno, adattandosi alle esigenze stagionali"", ""Promuove una popolazione sana di scoiattoli e supporta l’ecosistema del giardino"", ""Contribuisce a un ambiente giardino vivace e ricco di biodiversità"", ""Altamente appetibile e perfettamente adatta per l’uso nelle mangiatoie per scoiattoli"", ""Perfetta per gli appassionati di giardini e natura che danno priorità alla qualità"", ""Completamente priva di arachidi e povera di prodotti a base di cereali: sicura ed equilibrata""]"
gid://shopify/Product/15449117753668,"[""Mangime completo e di alta qualità, sviluppato appositamente per i ricci"", ""Alto contenuto di proteine animali per energia e salute ottimali"", ""Rapporto calcio-fosforo perfettamente bilanciato per prevenire la MBD"", ""Formula all-in-one: previene un’alimentazione selettiva e garantisce una nutrizione completa"", ""Altamente appetibile e ideale da servire in una ciotola per l’alimentazione"", ""Adatto all’uso tutto l’anno, dalla primavera all’inverno"", ""Supporta una popolazione sana di ricci e promuove la biodiversità"", ""Contribuisce a un ambiente vivace e adatto ai ricci nel tuo giardino"", ""Pronto all’uso: facile da somministrare senza bisogno di preparazione""]"
gid://shopify/Product/15449117884740,"[""Raccolto Precoce per un inizio rapido della stagione con patate biologiche fresche già all’inizio dell’estate"", ""Patate da seme biologiche certificate SKAL e NAK, prive di trattamenti chimici e modificazioni genetiche"", ""Eccezionale Resistenza alle Malattie, con protezione naturale contro patologie comuni come la Phytophthora"", ""Alta Resa grazie a uno sviluppo veloce e una maturazione precoce, anche con metodi di coltivazione biologica"", ""Adatte a diversi tipi di terreno, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti, senza additivi artificiali"", ""Facili da sbucciare grazie alla buccia liscia, ideali per una preparazione semplice e naturale"", ""Lunga conservazione se mantenute a temperature superiori a 5°C, preservando sapore e qualità"", ""Versatili in cucina, perfette per bollitura, frittura e altre preparazioni biologiche"", ""Robuste e resistenti alle intemperie, supportano metodi di coltivazione ecosostenibili"", ""Adatte sia per l’orto domestico biologico che per l’agricoltura commerciale, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideali per il consumo quotidiano e per ricette culinarie di alta qualità"", ""Patate da seme biologiche premium olandesi, sinonimo di sostenibilità, tracciabilità e qualità garantita""]"
gid://shopify/Product/15449119293764,"[""Mangime completo e di alta qualità, sviluppato appositamente per i ricci"", ""Alto contenuto di proteine animali per energia e salute ottimali"", ""Rapporto calcio-fosforo perfettamente bilanciato per prevenire la MBD"", ""Formula all-in-one: previene un’alimentazione selettiva e garantisce una nutrizione completa"", ""Altamente appetibile e ideale da servire in una ciotola per l’alimentazione"", ""Adatto all’uso tutto l’anno, dalla primavera all’inverno"", ""Supporta una popolazione sana di ricci e promuove la biodiversità"", ""Contribuisce a un ambiente vivace e adatto ai ricci nel tuo giardino"", ""Pronto all’uso: facile da somministrare senza bisogno di preparazione""]"
gid://shopify/Product/15449120768324,"[""Raccolto precoce per un inizio rapido della stagione con patate fresche già all'inizio dell’estate"", ""Eccezionale resistenza alle malattie, con protezione robusta contro le principali patologie delle patate"", ""Ideale per diverse preparazioni, dalla bollitura all’arrosto, con una consistenza compatta e friabile"", ""Alta resa grazie a uno sviluppo rapido e alla maturazione precoce"", ""Adatta a diversi tipi di suolo, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti"", ""Facile da sbucciare grazie alla buccia liscia"", ""Lunga conservazione a temperature superiori a 5°C"", ""Versatile in cucina, perfetta per bollitura, frittura e altre preparazioni culinarie"", ""Resistente e durevole, supporta una coltivazione affidabile e sostenibile"", ""Adatta a qualsiasi giardino, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideale per piatti quotidiani e ricette speciali"", ""Patate da seme premium certificate NAK, sinonimo di qualità e tracciabilità garantite""]"
gid://shopify/Product/15449121620292,"[""Miscela naturale premium con ingredienti di alta qualità, progettata appositamente per gli scoiattoli"", ""Ricca di noci intere, semi grandi e frutta essiccata per energia e vitalità ottimali"", ""Supporta comportamenti naturali come la ricerca e l’accumulo di cibo per l’inverno"", ""Ideale per l’uso durante tutto l’anno, dalla primavera all’inverno, adattandosi alle esigenze stagionali"", ""Promuove una popolazione sana di scoiattoli e supporta l’ecosistema del giardino"", ""Contribuisce a un ambiente giardino vivace e ricco di biodiversità"", ""Altamente appetibile e perfettamente adatta per l’uso nelle mangiatoie per scoiattoli"", ""Perfetta per gli appassionati di giardini e natura che danno priorità alla qualità"", ""Completamente priva di arachidi e povera di prodotti a base di cereali: sicura ed equilibrata""]"
gid://shopify/Product/15449121816900,"[""Raccolto precoce per un inizio rapido della stagione con patate fresche già all'inizio dell’estate"", ""Eccezionale resistenza alle malattie, con protezione robusta contro le principali patologie delle patate"", ""Ideale per diverse preparazioni, dalla bollitura all’arrosto, con una consistenza compatta e friabile"", ""Alta resa grazie a uno sviluppo rapido e alla maturazione precoce"", ""Adatta a diversi tipi di suolo, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti"", ""Facile da sbucciare grazie alla buccia liscia"", ""Lunga conservazione a temperature superiori a 5°C"", ""Versatile in cucina, perfetta per bollitura, frittura e altre preparazioni culinarie"", ""Resistente e durevole, supporta una coltivazione affidabile e sostenibile"", ""Adatta a qualsiasi giardino, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideale per piatti quotidiani e ricette speciali"", ""Patate da seme premium certificate NAK, sinonimo di qualità e tracciabilità garantite""]"
gid://shopify/Product/15449122013508,"[""Mangime completo e di alta qualità, sviluppato appositamente per i ricci"", ""Alto contenuto di proteine animali per energia e salute ottimali"", ""Rapporto calcio-fosforo perfettamente bilanciato per prevenire la MBD"", ""Formula all-in-one: previene un’alimentazione selettiva e garantisce una nutrizione completa"", ""Altamente appetibile e ideale da servire in una ciotola per l’alimentazione"", ""Adatto all’uso tutto l’anno, dalla primavera all’inverno"", ""Supporta una popolazione sana di ricci e promuove la biodiversità"", ""Contribuisce a un ambiente vivace e adatto ai ricci nel tuo giardino"", ""Pronto all’uso: facile da somministrare senza bisogno di preparazione""]"
gid://shopify/Product/15449123422532,"[""Raccolto precoce per un inizio rapido della stagione con patate fresche già all'inizio dell’estate"", ""Eccezionale resistenza alle malattie, con protezione robusta contro le principali patologie delle patate"", ""Ideale per diverse preparazioni, dalla bollitura all’arrosto, con una consistenza compatta e friabile"", ""Alta resa grazie a uno sviluppo rapido e alla maturazione precoce"", ""Adatta a diversi tipi di suolo, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti"", ""Facile da sbucciare grazie alla buccia liscia"", ""Lunga conservazione a temperature superiori a 5°C"", ""Versatile in cucina, perfetta per bollitura, frittura e altre preparazioni culinarie"", ""Resistente e durevole, supporta una coltivazione affidabile e sostenibile"", ""Adatta a qualsiasi giardino, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideale per piatti quotidiani e ricette speciali"", ""Patate da seme premium certificate NAK, sinonimo di qualità e tracciabilità garantite""]"
gid://shopify/Product/15449123946820,"[""Raccolto precoce per un inizio rapido della stagione con patate fresche già all'inizio dell’estate"", ""Eccezionale resistenza alle malattie, con protezione robusta contro le principali patologie delle patate"", ""Ideale per diverse preparazioni, dalla bollitura all’arrosto, con una consistenza compatta e friabile"", ""Alta resa grazie a uno sviluppo rapido e alla maturazione precoce"", ""Adatta a diversi tipi di suolo, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti"", ""Facile da sbucciare grazie alla buccia liscia"", ""Lunga conservazione a temperature superiori a 5°C"", ""Versatile in cucina, perfetta per bollitura, frittura e altre preparazioni culinarie"", ""Resistente e durevole, supporta una coltivazione affidabile e sostenibile"", ""Adatta a qualsiasi giardino, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideale per piatti quotidiani e ricette speciali"", ""Patate da seme premium certificate NAK, sinonimo di qualità e tracciabilità garantite""]"
gid://shopify/Product/15449124012356,"[""Raccolto precoce, con patate Annabelle fresche pronte in 90 giorni dalla semina"", ""Pasta soda e versatile, mantiene la forma dopo la cottura, perfetta per insalate, bollitura e cottura al forno"", ""Alta resa, garantendo un raccolto affidabile e costante anche in condizioni variabili"", ""Facile da sbucciare, grazie alla buccia liscia, ideale per una preparazione senza sforzo"", ""Lunga conservazione, mantiene la qualità a circa 10°C, adatta sia per breve che lungo stoccaggio"", ""Popolare e versatile, apprezzata sia dai giardinieri hobbisti che dai coltivatori professionali"", ""Eccellente gusto e consistenza, paragonabile alla patata Roseval"", ""Adatta a diversi tipi di suolo, compresi terreni argillosi moderati o pesanti"", ""Varietà giovane e promettente, con una popolarità in costante crescita"", ""Alta uniformità nella forma e nella dimensione dei tuberi, perfetta per uso commerciale e per chi cerca costanza nella qualità"", ""Patate da seme premium certificate NAK, prive di OGM e organismi nocivi, garanzia di qualità e sicurezza""]"
gid://shopify/Product/15449124045124,"[""Raccolto precoce per un inizio rapido della stagione con patate fresche già all'inizio dell’estate"", ""Eccezionale resistenza alle malattie, con protezione robusta contro le principali patologie delle patate"", ""Ideale per diverse preparazioni, dalla bollitura all’arrosto, con una consistenza compatta e friabile"", ""Alta resa grazie a uno sviluppo rapido e alla maturazione precoce"", ""Adatta a diversi tipi di suolo, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti"", ""Facile da sbucciare grazie alla buccia liscia"", ""Lunga conservazione a temperature superiori a 5°C"", ""Versatile in cucina, perfetta per bollitura, frittura e altre preparazioni culinarie"", ""Resistente e durevole, supporta una coltivazione affidabile e sostenibile"", ""Adatta a qualsiasi giardino, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideale per piatti quotidiani e ricette speciali"", ""Patate da seme premium certificate NAK, sinonimo di qualità e tracciabilità garantite""]"
gid://shopify/Product/15449124569412,"[""Raccolto precoce, con patate Annabelle fresche pronte in 90 giorni dalla semina"", ""Pasta soda e versatile, mantiene la forma dopo la cottura, perfetta per insalate, bollitura e cottura al forno"", ""Alta resa, garantendo un raccolto affidabile e costante anche in condizioni variabili"", ""Facile da sbucciare, grazie alla buccia liscia, ideale per una preparazione senza sforzo"", ""Lunga conservazione, mantiene la qualità a circa 10°C, adatta sia per breve che lungo stoccaggio"", ""Popolare e versatile, apprezzata sia dai giardinieri hobbisti che dai coltivatori professionali"", ""Eccellente gusto e consistenza, paragonabile alla patata Roseval"", ""Adatta a diversi tipi di suolo, compresi terreni argillosi moderati o pesanti"", ""Varietà giovane e promettente, con una popolarità in costante crescita"", ""Alta uniformità nella forma e nella dimensione dei tuberi, perfetta per uso commerciale e per chi cerca costanza nella qualità"", ""Patate da seme premium certificate NAK, prive di OGM e organismi nocivi, garanzia di qualità e sicurezza""]"
gid://shopify/Product/15449124700484,"[""Raccolto precoce per un inizio rapido della stagione con patate fresche già all'inizio dell’estate"", ""Eccezionale resistenza alle malattie, con protezione robusta contro le principali patologie delle patate"", ""Ideale per diverse preparazioni, dalla bollitura all’arrosto, con una consistenza compatta e friabile"", ""Alta resa grazie a uno sviluppo rapido e alla maturazione precoce"", ""Adatta a diversi tipi di suolo, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti"", ""Facile da sbucciare grazie alla buccia liscia"", ""Lunga conservazione a temperature superiori a 5°C"", ""Versatile in cucina, perfetta per bollitura, frittura e altre preparazioni culinarie"", ""Resistente e durevole, supporta una coltivazione affidabile e sostenibile"", ""Adatta a qualsiasi giardino, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideale per piatti quotidiani e ricette speciali"", ""Patate da seme premium certificate NAK, sinonimo di qualità e tracciabilità garantite""]"
gid://shopify/Product/15449124929860,"[""Raccolto precoce, con patate Annabelle fresche pronte in 90 giorni dalla semina"", ""Pasta soda e versatile, mantiene la forma dopo la cottura, perfetta per insalate, bollitura e cottura al forno"", ""Alta resa, garantendo un raccolto affidabile e costante anche in condizioni variabili"", ""Facile da sbucciare, grazie alla buccia liscia, ideale per una preparazione senza sforzo"", ""Lunga conservazione, mantiene la qualità a circa 10°C, adatta sia per breve che lungo stoccaggio"", ""Popolare e versatile, apprezzata sia dai giardinieri hobbisti che dai coltivatori professionali"", ""Eccellente gusto e consistenza, paragonabile alla patata Roseval"", ""Adatta a diversi tipi di suolo, compresi terreni argillosi moderati o pesanti"", ""Varietà giovane e promettente, con una popolarità in costante crescita"", ""Alta uniformità nella forma e nella dimensione dei tuberi, perfetta per uso commerciale e per chi cerca costanza nella qualità"", ""Patate da seme premium certificate NAK, prive di OGM e organismi nocivi, garanzia di qualità e sicurezza""]"
gid://shopify/Product/15449125093700,"[""Raccolto precoce, con patate Annabelle fresche pronte in 90 giorni dalla semina"", ""Pasta soda e versatile, mantiene la forma dopo la cottura, perfetta per insalate, bollitura e cottura al forno"", ""Alta resa, garantendo un raccolto affidabile e costante anche in condizioni variabili"", ""Facile da sbucciare, grazie alla buccia liscia, ideale per una preparazione senza sforzo"", ""Lunga conservazione, mantiene la qualità a circa 10°C, adatta sia per breve che lungo stoccaggio"", ""Popolare e versatile, apprezzata sia dai giardinieri hobbisti che dai coltivatori professionali"", ""Eccellente gusto e consistenza, paragonabile alla patata Roseval"", ""Adatta a diversi tipi di suolo, compresi terreni argillosi moderati o pesanti"", ""Varietà giovane e promettente, con una popolarità in costante crescita"", ""Alta uniformità nella forma e nella dimensione dei tuberi, perfetta per uso commerciale e per chi cerca costanza nella qualità"", ""Patate da seme premium certificate NAK, prive di OGM e organismi nocivi, garanzia di qualità e sicurezza""]"
gid://shopify/Product/15449125388612,"[""Raccolto precoce, con patate Annabelle fresche pronte in 90 giorni dalla semina"", ""Pasta soda e versatile, mantiene la forma dopo la cottura, perfetta per insalate, bollitura e cottura al forno"", ""Alta resa, garantendo un raccolto affidabile e costante anche in condizioni variabili"", ""Facile da sbucciare, grazie alla buccia liscia, ideale per una preparazione senza sforzo"", ""Lunga conservazione, mantiene la qualità a circa 10°C, adatta sia per breve che lungo stoccaggio"", ""Popolare e versatile, apprezzata sia dai giardinieri hobbisti che dai coltivatori professionali"", ""Eccellente gusto e consistenza, paragonabile alla patata Roseval"", ""Adatta a diversi tipi di suolo, compresi terreni argillosi moderati o pesanti"", ""Varietà giovane e promettente, con una popolarità in costante crescita"", ""Alta uniformità nella forma e nella dimensione dei tuberi, perfetta per uso commerciale e per chi cerca costanza nella qualità"", ""Patate da seme premium certificate NAK, prive di OGM e organismi nocivi, garanzia di qualità e sicurezza""]"
gid://shopify/Product/15449125683524,"[""Raccolto precoce, con patate Annabelle fresche pronte in 90 giorni dalla semina"", ""Pasta soda e versatile, mantiene la forma dopo la cottura, perfetta per insalate, bollitura e cottura al forno"", ""Alta resa, garantendo un raccolto affidabile e costante anche in condizioni variabili"", ""Facile da sbucciare, grazie alla buccia liscia, ideale per una preparazione senza sforzo"", ""Lunga conservazione, mantiene la qualità a circa 10°C, adatta sia per breve che lungo stoccaggio"", ""Popolare e versatile, apprezzata sia dai giardinieri hobbisti che dai coltivatori professionali"", ""Eccellente gusto e consistenza, paragonabile alla patata Roseval"", ""Adatta a diversi tipi di suolo, compresi terreni argillosi moderati o pesanti"", ""Varietà giovane e promettente, con una popolarità in costante crescita"", ""Alta uniformità nella forma e nella dimensione dei tuberi, perfetta per uso commerciale e per chi cerca costanza nella qualità"", ""Patate da seme premium certificate NAK, prive di OGM e organismi nocivi, garanzia di qualità e sicurezza""]"
gid://shopify/Product/15449125912900,"[""Maturazione tardiva, con raccolto abbondante di patate Désirée, pronte per la raccolta tra agosto e settembre"", ""Versatile in cucina, ideale per bollitura, cottura al forno, insalate e frittura"", ""Buccia rossa e polpa giallo chiaro, per un aspetto attraente e un sapore ricco"", ""Tuberi di dimensione media, uniformi per forma e grandezza, perfetti per l’uso commerciale e domestico"", ""Adatta a terreni asciutti, come quelli sabbiosi, grazie alla sua eccellente resistenza alla siccità"", ""Patate da seme certificate NAK, coltivate in Olanda, prive di OGM e organismi nocivi"", ""Eccellente capacità di conservazione, mantenendo qualità e sapore a lungo"", ""Fogliame forte e resistente, cresce alto, fornendo buona soppressione delle erbacce e supportando rese elevate"", ""Buona resistenza alla Phytophthora nei tuberi, adatta a diverse condizioni di coltivazione"", ""Ideale per giardinieri hobbisti e coltivatori professionali, garantendo raccolti affidabili e lunga conservabilità""]"
gid://shopify/Product/15449125978436,"[""Maturazione tardiva, con raccolto abbondante di patate Désirée, pronte per la raccolta tra agosto e settembre"", ""Versatile in cucina, ideale per bollitura, cottura al forno, insalate e frittura"", ""Buccia rossa e polpa giallo chiaro, per un aspetto attraente e un sapore ricco"", ""Tuberi di dimensione media, uniformi per forma e grandezza, perfetti per l’uso commerciale e domestico"", ""Adatta a terreni asciutti, come quelli sabbiosi, grazie alla sua eccellente resistenza alla siccità"", ""Patate da seme certificate NAK, coltivate in Olanda, prive di OGM e organismi nocivi"", ""Eccellente capacità di conservazione, mantenendo qualità e sapore a lungo"", ""Fogliame forte e resistente, cresce alto, fornendo buona soppressione delle erbacce e supportando rese elevate"", ""Buona resistenza alla Phytophthora nei tuberi, adatta a diverse condizioni di coltivazione"", ""Ideale per giardinieri hobbisti e coltivatori professionali, garantendo raccolti affidabili e lunga conservabilità""]"
gid://shopify/Product/15449126240580,"[""Maturazione tardiva, con raccolto abbondante di patate Désirée, pronte per la raccolta tra agosto e settembre"", ""Versatile in cucina, ideale per bollitura, cottura al forno, insalate e frittura"", ""Buccia rossa e polpa giallo chiaro, per un aspetto attraente e un sapore ricco"", ""Tuberi di dimensione media, uniformi per forma e grandezza, perfetti per l’uso commerciale e domestico"", ""Adatta a terreni asciutti, come quelli sabbiosi, grazie alla sua eccellente resistenza alla siccità"", ""Patate da seme certificate NAK, coltivate in Olanda, prive di OGM e organismi nocivi"", ""Eccellente capacità di conservazione, mantenendo qualità e sapore a lungo"", ""Fogliame forte e resistente, cresce alto, fornendo buona soppressione delle erbacce e supportando rese elevate"", ""Buona resistenza alla Phytophthora nei tuberi, adatta a diverse condizioni di coltivazione"", ""Ideale per giardinieri hobbisti e coltivatori professionali, garantendo raccolti affidabili e lunga conservabilità""]"
gid://shopify/Product/15449126404420,"[""Maturazione tardiva, con raccolto abbondante di patate Désirée, pronte per la raccolta tra agosto e settembre"", ""Versatile in cucina, ideale per bollitura, cottura al forno, insalate e frittura"", ""Buccia rossa e polpa giallo chiaro, per un aspetto attraente e un sapore ricco"", ""Tuberi di dimensione media, uniformi per forma e grandezza, perfetti per l’uso commerciale e domestico"", ""Adatta a terreni asciutti, come quelli sabbiosi, grazie alla sua eccellente resistenza alla siccità"", ""Patate da seme certificate NAK, coltivate in Olanda, prive di OGM e organismi nocivi"", ""Eccellente capacità di conservazione, mantenendo qualità e sapore a lungo"", ""Fogliame forte e resistente, cresce alto, fornendo buona soppressione delle erbacce e supportando rese elevate"", ""Buona resistenza alla Phytophthora nei tuberi, adatta a diverse condizioni di coltivazione"", ""Ideale per giardinieri hobbisti e coltivatori professionali, garantendo raccolti affidabili e lunga conservabilità""]"
gid://shopify/Product/15449126797636,"[""Maturazione tardiva, con raccolto abbondante di patate Désirée, pronte per la raccolta tra agosto e settembre"", ""Versatile in cucina, ideale per bollitura, cottura al forno, insalate e frittura"", ""Buccia rossa e polpa giallo chiaro, per un aspetto attraente e un sapore ricco"", ""Tuberi di dimensione media, uniformi per forma e grandezza, perfetti per l’uso commerciale e domestico"", ""Adatta a terreni asciutti, come quelli sabbiosi, grazie alla sua eccellente resistenza alla siccità"", ""Patate da seme certificate NAK, coltivate in Olanda, prive di OGM e organismi nocivi"", ""Eccellente capacità di conservazione, mantenendo qualità e sapore a lungo"", ""Fogliame forte e resistente, cresce alto, fornendo buona soppressione delle erbacce e supportando rese elevate"", ""Buona resistenza alla Phytophthora nei tuberi, adatta a diverse condizioni di coltivazione"", ""Ideale per giardinieri hobbisti e coltivatori professionali, garantendo raccolti affidabili e lunga conservabilità""]"
gid://shopify/Product/15449126928708,"[""Sviluppata appositamente per la frittura, con una consistenza eccellente per patatine croccanti e saporite"", ""Versatile nella preparazione, adatta per bollitura, cottura al forno, purè e insalate"", ""Tuberi allungati e ovali con buccia liscia, facili da pelare e lavorare"", ""Maturazione medio-tardiva, con raccolta ad agosto e settembre"", ""Buona resistenza alla Phytophthora nei tuberi, offrendo una certa protezione contro la peronospora"", ""Adatta a terreni argillosi e sabbiosi, con la giusta cura coltivabile anche su terreni più leggeri"", ""Consistenza di cottura moderatamente soda con una struttura farinosa, ideale per diverse applicazioni culinarie"", ""Non adatta alla lunga conservazione, da consumare preferibilmente subito dopo il raccolto per garantire la massima qualità"", ""Alta resa per m², garantendo un raccolto generoso in condizioni di crescita ottimali"", ""Patate da seme olandesi di alta qualità certificate NAK, garanzia di qualità e affidabilità""]"
gid://shopify/Product/15449127485764,"[""Maturazione tardiva, con raccolto abbondante di patate Désirée, pronte per la raccolta tra agosto e settembre"", ""Versatile in cucina, ideale per bollitura, cottura al forno, insalate e frittura"", ""Buccia rossa e polpa giallo chiaro, per un aspetto attraente e un sapore ricco"", ""Tuberi di dimensione media, uniformi per forma e grandezza, perfetti per l’uso commerciale e domestico"", ""Adatta a terreni asciutti, come quelli sabbiosi, grazie alla sua eccellente resistenza alla siccità"", ""Patate da seme certificate NAK, coltivate in Olanda, prive di OGM e organismi nocivi"", ""Eccellente capacità di conservazione, mantenendo qualità e sapore a lungo"", ""Fogliame forte e resistente, cresce alto, fornendo buona soppressione delle erbacce e supportando rese elevate"", ""Buona resistenza alla Phytophthora nei tuberi, adatta a diverse condizioni di coltivazione"", ""Ideale per giardinieri hobbisti e coltivatori professionali, garantendo raccolti affidabili e lunga conservabilità""]"
gid://shopify/Product/15449127551300,"[""Sviluppata appositamente per la frittura, con una consistenza eccellente per patatine croccanti e saporite"", ""Versatile nella preparazione, adatta per bollitura, cottura al forno, purè e insalate"", ""Tuberi allungati e ovali con buccia liscia, facili da pelare e lavorare"", ""Maturazione medio-tardiva, con raccolta ad agosto e settembre"", ""Buona resistenza alla Phytophthora nei tuberi, offrendo una certa protezione contro la peronospora"", ""Adatta a terreni argillosi e sabbiosi, con la giusta cura coltivabile anche su terreni più leggeri"", ""Consistenza di cottura moderatamente soda con una struttura farinosa, ideale per diverse applicazioni culinarie"", ""Non adatta alla lunga conservazione, da consumare preferibilmente subito dopo il raccolto per garantire la massima qualità"", ""Alta resa per m², garantendo un raccolto generoso in condizioni di crescita ottimali"", ""Patate da seme olandesi di alta qualità certificate NAK, garanzia di qualità e affidabilità""]"
gid://shopify/Product/15449128501572,"[""Sviluppata appositamente per la frittura, con una consistenza eccellente per patatine croccanti e saporite"", ""Versatile nella preparazione, adatta per bollitura, cottura al forno, purè e insalate"", ""Tuberi allungati e ovali con buccia liscia, facili da pelare e lavorare"", ""Maturazione medio-tardiva, con raccolta ad agosto e settembre"", ""Buona resistenza alla Phytophthora nei tuberi, offrendo una certa protezione contro la peronospora"", ""Adatta a terreni argillosi e sabbiosi, con la giusta cura coltivabile anche su terreni più leggeri"", ""Consistenza di cottura moderatamente soda con una struttura farinosa, ideale per diverse applicazioni culinarie"", ""Non adatta alla lunga conservazione, da consumare preferibilmente subito dopo il raccolto per garantire la massima qualità"", ""Alta resa per m², garantendo un raccolto generoso in condizioni di crescita ottimali"", ""Patate da seme olandesi di alta qualità certificate NAK, garanzia di qualità e affidabilità""]"
gid://shopify/Product/15449129550148,"[""Sviluppata appositamente per la frittura, con una consistenza eccellente per patatine croccanti e saporite"", ""Versatile nella preparazione, adatta per bollitura, cottura al forno, purè e insalate"", ""Tuberi allungati e ovali con buccia liscia, facili da pelare e lavorare"", ""Maturazione medio-tardiva, con raccolta ad agosto e settembre"", ""Buona resistenza alla Phytophthora nei tuberi, offrendo una certa protezione contro la peronospora"", ""Adatta a terreni argillosi e sabbiosi, con la giusta cura coltivabile anche su terreni più leggeri"", ""Consistenza di cottura moderatamente soda con una struttura farinosa, ideale per diverse applicazioni culinarie"", ""Non adatta alla lunga conservazione, da consumare preferibilmente subito dopo il raccolto per garantire la massima qualità"", ""Alta resa per m², garantendo un raccolto generoso in condizioni di crescita ottimali"", ""Patate da seme olandesi di alta qualità certificate NAK, garanzia di qualità e affidabilità""]"
gid://shopify/Product/15449129582916,"[""Versatile nella preparazione, ideale per bollitura, frittura, purè e cottura al forno"", ""Sapore cremoso e delicato, apprezzato nell'industria delle patatine fritte e perfetto per varie applicazioni culinarie"", ""Tuberi ovali allungati con buccia liscia gialla e polpa giallo chiaro"", ""Alta resa per m², producendo grandi quantità di patate di dimensioni notevoli in condizioni ottimali"", ""Maturazione medio-tardiva, con raccolta ad agosto e adatta alla conservazione prolungata"", ""Adatta a terreni sabbiosi e argillosi, con buona adattabilità a diversi tipi di suolo"", ""Selezionata come Patata dell'Anno in Germania per l'eccezionale gusto e qualità"", ""Varietà storica e affidabile, ampiamente utilizzata come patata da consumo da molti anni"", ""Consistenza moderatamente soda con una struttura farinosa, ottima per piatti diversificati"", ""Moderata resistenza alla Phytophthora nei tuberi, richiede una coltivazione attenta e misure preventive"", ""Patate da seme olandesi di alta qualità certificate NAK, prive di modificazioni genetiche e organismi nocivi""]"
gid://shopify/Product/15449129943364,"[""Versatile nella preparazione, ideale per bollitura, frittura, purè e cottura al forno"", ""Sapore cremoso e delicato, apprezzato nell'industria delle patatine fritte e perfetto per varie applicazioni culinarie"", ""Tuberi ovali allungati con buccia liscia gialla e polpa giallo chiaro"", ""Alta resa per m², producendo grandi quantità di patate di dimensioni notevoli in condizioni ottimali"", ""Maturazione medio-tardiva, con raccolta ad agosto e adatta alla conservazione prolungata"", ""Adatta a terreni sabbiosi e argillosi, con buona adattabilità a diversi tipi di suolo"", ""Selezionata come Patata dell'Anno in Germania per l'eccezionale gusto e qualità"", ""Varietà storica e affidabile, ampiamente utilizzata come patata da consumo da molti anni"", ""Consistenza moderatamente soda con una struttura farinosa, ottima per piatti diversificati"", ""Moderata resistenza alla Phytophthora nei tuberi, richiede una coltivazione attenta e misure preventive"", ""Patate da seme olandesi di alta qualità certificate NAK, prive di modificazioni genetiche e organismi nocivi""]"
