GID,metatitle,metadescription
gid://shopify/Product/15449100288324,Microclover Lawn - Čisté ďatelinové osivo (100 g na 50 m2),"Organifer Microclover, certifikovaný ako najlepší ďatelina na trhu, je odroda bielej ďateliny ktorú je možné jednoducho integrovať do zmesí trávnych semien."
gid://shopify/Product/15449102188868,Yucca - Zvlhčovacie činidlo – 250 ml pre 2500 m2,"Yucca Zvlhčovacie činidlo na optimalizáciu vlhkostnej rovnováhy v pôde a zlepšenie rastových podmienok pre rastliny, dokonca aj v suchých prostrediach."
gid://shopify/Product/15449104613700,Microclover Lawn - Čisté ďatelinové osivo (1500 g na 750 m2),"Organifer Microclover, certifikovaný ako najlepší ďatelina na trhu, je odroda bielej ďateliny ktorú je možné jednoducho integrovať do zmesí trávnych semien."
gid://shopify/Product/15449104679236,Yucca - Zvlhčovacie činidlo – 1 l pre 10.000 m2,"Yucca Zvlhčovacie činidlo na optimalizáciu vlhkostnej rovnováhy v pôde a zlepšenie rastových podmienok pre rastliny, dokonca aj v suchých prostrediach."
gid://shopify/Product/15449104810308,Yucca - Zvlhčovacie činidlo – 10 L pre 10 ha,"Yucca Zvlhčovacie činidlo na optimalizáciu vlhkostnej rovnováhy v pôde a zlepšenie rastových podmienok pre rastliny, dokonca aj v suchých prostrediach."
gid://shopify/Product/15449105006916,Hnojivo Pro Turf & Lawn - kontrolované uvoľňovanie (20 kg),Pro Turf & Lawn Fertilizer je špeciálne navrhnuté pre veľké a náročné trávniky. Toto minerálne hnojivo výživu vďaka postupnému uvoľňovaniu dusíka.
gid://shopify/Product/15449105203524,"Yucca - Zvlhčovacie činidlo – 5 L pre 50,000 m2","Yucca Zvlhčovacie činidlo na optimalizáciu vlhkostnej rovnováhy v pôde a zlepšenie rastových podmienok pre rastliny, dokonca aj v suchých prostrediach."
gid://shopify/Product/15449105236292,Hnojivo Pro Turf & Lawn - kontrolované uvoľňovanie (200 kg),Pro Turf & Lawn Fertilizer je špeciálne navrhnuté pre veľké a náročné trávniky. Toto minerálne hnojivo výživu vďaka postupnému uvoľňovaniu dusíka.
gid://shopify/Product/15449105629508,Balíček semien šalátov - 20 odrôd,"Tento balíček semien obsahuje 20 lahodných odrôd. Tmavozelenej petržlenovej vňate Thujade Orig. a korenistého šťaveľa, až po exotickú mochyňu peruánsku."
gid://shopify/Product/15449106153796,Hnojivo Pro Turf & Lawn - kontrolované uvoľňovanie (400 kg),Pro Turf & Lawn Fertilizer je špeciálne navrhnuté pre veľké a náročné trávniky. Toto minerálne hnojivo výživu vďaka postupnému uvoľňovaniu dusíka.
gid://shopify/Product/15449106252100,Yucca - Zvlhčovacie činidlo – 500 ml pre 5000 m2,"Yucca Zvlhčovacie činidlo na optimalizáciu vlhkostnej rovnováhy v pôde a zlepšenie rastových podmienok pre rastliny, dokonca aj v suchých prostrediach."
gid://shopify/Product/15449106874692,Zmes krycích plodín - 10 odrôd (1 kg na 150 m2),Organifer Zmes Zeleného Hnojenia 10 druhov zo 7 rastlinných čeľadí. Táto zmes semien obsahujúca zelené hnojivá a krycie plodiny a posilnila vašu pôdu.
gid://shopify/Product/15449107005764,Hnojivo Pro Turf & Lawn - kontrolované uvoľňovanie (800 kg),Pro Turf & Lawn Fertilizer je špeciálne navrhnuté pre veľké a náročné trávniky. Toto minerálne hnojivo výživu vďaka postupnému uvoľňovaniu dusíka.
gid://shopify/Product/15449107038532,Zmes krycích plodín - 10 odrôd (12 kg na 2000 m2),Organifer Zmes Zeleného Hnojenia 10 druhov zo 7 rastlinných čeľadí. Táto zmes semien obsahujúca zelené hnojivá a krycie plodiny a posilnila vašu pôdu.
gid://shopify/Product/15449107595588,50 cibuliek tulipánov - 5 farebných odrôd (veľkosť cibuliek 12 cm/+),Prineste majestátne farby do akejkoľvek záhrady s Organifer Tulip Bulb Set. Táto exkluzívna zmes obsahuje päť starostlivo vybraných odrôd tulipánov.
gid://shopify/Product/15449107693892,500 cibuliek tulipánov 5 farebných odrôd (veľkosť cibuliek 12 cm/+),Prineste majestátne farby do akejkoľvek záhrady s Organifer Tulip Bulb Set. Táto exkluzívna zmes obsahuje päť starostlivo vybraných odrôd tulipánov.
gid://shopify/Product/15449107759428,Zmes krycích plodín - 10 odrôd (5 kg na 800 m2),Organifer Zmes Zeleného Hnojenia 10 druhov zo 7 rastlinných čeľadí. Táto zmes semien obsahujúca zelené hnojivá a krycie plodiny a posilnila vašu pôdu.
gid://shopify/Product/15449108611396,50 Cibuliek Narcisov - 6 Elegantných Odrod (Veľkosť 12/14 cm),Prineste šarm jari do vašej záhrady s týmto mixom cibuliek narcisov od Organifer. Starostlivo vybraný mix šiestich rôznych odrôd narcisov.
gid://shopify/Product/15449109037380,100 cibuliek tulipánov 5 farebných odrôd (veľkosť cibuliek 12 cm/+),Prineste majestátne farby do akejkoľvek záhrady s Organifer Tulip Bulb Set. Táto exkluzívna zmes obsahuje päť starostlivo vybraných odrôd tulipánov.
gid://shopify/Product/15449109102916,500 Cibuliek Narcisov - 6 Elegantných Odrod (Veľkosť 12/14 cm),Prineste šarm jari do vašej záhrady s týmto mixom cibuliek narcisov od Organifer. Starostlivo vybraný mix šiestich rôznych odrôd narcisov.
gid://shopify/Product/15449109266756,100 cibuliek Muscari Armeniacum (XXL veľkosť cibule 9/10 cm),"Pridajte krásy s Muscari Armeniacum. Tieto modré kvety prinášajú do každého vonkajšieho priestoru očarujúci šarm vďaka svojim živým, kompaktným kvetom."
gid://shopify/Product/15449109561668,100 Cibuliek Narcisov - 6 Elegantných Odrod (Veľkosť 12/14 cm),Prineste šarm jari do vašej záhrady s týmto mixom cibuliek narcisov od Organifer. Starostlivo vybraný mix šiestich rôznych odrôd narcisov.
gid://shopify/Product/15449109659972,200 cibuliek Muscari Armeniacum (XXL veľkosť cibule 9/10 cm),"Pridajte krásy s Muscari Armeniacum. Tieto modré kvety prinášajú do každého vonkajšieho priestoru očarujúci šarm vďaka svojim živým, kompaktným kvetom."
gid://shopify/Product/15449109692740,250 Cibuliek Narcisov - 6 Elegantných Odrod (Veľkosť 12/14 cm),Prineste šarm jari do vašej záhrady s týmto mixom cibuliek narcisov od Organifer. Starostlivo vybraný mix šiestich rôznych odrôd narcisov.
gid://shopify/Product/15449110118724,50 cibuliek Allium Purple Sensation (XXL veľkosť cibuľky 12/+ cm),Pridajte do výrazný akcent s cibuľkami Organifer Allium Purple Sensation. Tieto okrasné s ich fialovými guľovitými kvetmi do každého vonkajšieho priestoru.
gid://shopify/Product/15449110544708,100 cibuliek Allium Purple Sensation (XXL veľkosť cibuľky 12/+ cm),Pridajte do výrazný akcent s cibuľkami Organifer Allium Purple Sensation. Tieto okrasné s ich fialovými guľovitými kvetmi do každého vonkajšieho priestoru.
gid://shopify/Product/15449110675780,500 cibuliek Muscari Armeniacum (XXL veľkosť cibule 9/10 cm),"Pridajte krásy s Muscari Armeniacum. Tieto modré kvety prinášajú do každého vonkajšieho priestoru očarujúci šarm vďaka svojim živým, kompaktným kvetom."
gid://shopify/Product/15449110806852,250 cibuliek Allium Purple Sensation (XXL veľkosť cibuľky 12/+ cm),Pridajte do výrazný akcent s cibuľkami Organifer Allium Purple Sensation. Tieto okrasné s ich fialovými guľovitými kvetmi do každého vonkajšieho priestoru.
gid://shopify/Product/15449112838468,1000 cibuliek Muscari Armeniacum (XXL veľkosť cibule 9/10 cm),"Pridajte krásy s Muscari Armeniacum. Tieto modré kvety prinášajú do každého vonkajšieho priestoru očarujúci šarm vďaka svojim živým, kompaktným kvetom."
gid://shopify/Product/15449113166148,500 cibuliek Allium Purple Sensation (XXL veľkosť cibuľky 12/+ cm),Pridajte do výrazný akcent s cibuľkami Organifer Allium Purple Sensation. Tieto okrasné s ich fialovými guľovitými kvetmi do každého vonkajšieho priestoru.
gid://shopify/Product/15449113231684,200 Krokusových Cibulí – Velkokvětá Směs (Velikost Cibulí 8/9 cm),Prineste do svojej záhrady jari s Organifer Krokusovými Cibuľami. Krokusy s veľkými kvetmi a žiarivými farbami poskytujú štart do záhradkárskej sezóny.
gid://shopify/Product/15449113788740,1000 Krokusových Cibulí – Velkokvětá Směs Velikost Cibulí 8/9 cm,Prineste do svojej záhrady jari s Organifer Krokusovými Cibuľami. Krokusy s veľkými kvetmi a žiarivými farbami poskytujú štart do záhradkárskej sezóny.
gid://shopify/Product/15449115722052,500 Krokusových Cibulí – Velkokvětá Směs (Velikost Cibulí 8/9 cm),Prineste do svojej záhrady jari s Organifer Krokusovými Cibuľami. Krokusy s veľkými kvetmi a žiarivými farbami poskytujú štart do záhradkárskej sezóny.
gid://shopify/Product/15449116213572,100 Krokusových Cibulí – Velkokvětá Směs (Velikost Cibulí 8/9 cm),Prineste do svojej záhrady jari s Organifer Krokusovými Cibuľami. Krokusy s veľkými kvetmi a žiarivými farbami poskytujú štart do záhradkárskej sezóny.
gid://shopify/Product/15449117000004,Krmivo pre záhradné vtáky – Vysoko energetické (5 kg),"Organifer Krmivo pre záhradné vtáky je špeciálne navrhnuté tak, aby poskytlo záhradným vtákom vysoko energetické, prémiové jedlo počas celého roka."
gid://shopify/Product/15449117032772,Prémiové krmivo pre veveričky – Prírodná zmes s orechmi (5 kg),"Organifer Prémiové krmivo pre veveričky je špeciálne navrhnuté tak, aby poskytovalo veveričkám prirodzenú, pestrú a energeticky bohatú výživu."
gid://shopify/Product/15449117065540,Krmivo pre záhradné vtáky – Vysoko energetické (20 kg),"Organifer Krmivo pre záhradné vtáky je špeciálne navrhnuté tak, aby poskytlo záhradným vtákom vysoko energetické, prémiové jedlo počas celého roka."
gid://shopify/Product/15449117131076,Krmivo pre záhradné vtáky – Vysoko energetické (10 kg),"Organifer Krmivo pre záhradné vtáky je špeciálne navrhnuté tak, aby poskytlo záhradným vtákom vysoko energetické, prémiové jedlo počas celého roka."
gid://shopify/Product/15449117720900,Prémiové krmivo pre veveričky – Prírodná zmes s orechmi (20 kg),"Organifer Prémiové krmivo pre veveričky je špeciálne navrhnuté tak, aby poskytovalo veveričkám prirodzenú, pestrú a energeticky bohatú výživu."
gid://shopify/Product/15449117753668,Krmivo pre ježkov – Kompletné prírodné granule (5 kg),"Organifer Kompletné krmivo pre ježkov je špeciálne navrhnuté tak, aby poskytlo ježkom vo vašej záhrade kompletné a vysoko kvalitné jedlo."
gid://shopify/Product/15449117884740,Organické sadbové zemiaky Frieslander A 28/35 (5 kg),"Organické sadbové zemiaky Frieslander ponúkajú skorého zberu s bohatou chuťou. Ideálnou voľbou pre pestovateľov, ktorí hľadajú kvalitu a spoľahlivosť."
gid://shopify/Product/15449119293764,Krmivo pre ježkov – Kompletné prírodné granule (20 kg),"Organifer Kompletné krmivo pre ježkov je špeciálne navrhnuté tak, aby poskytlo ježkom vo vašej záhrade kompletné a vysoko kvalitné jedlo."
gid://shopify/Product/15449120768324,Sadbové zemiaky Frieslander A 28/35 (10 kg),"Sadbové zemiaky Frieslander sa vyznačujú rýchlym vývojom a skorým dozrievaním, čo z nich robí ideálnu voľbu pre pestovateľov."
gid://shopify/Product/15449121620292,Prémiové krmivo pre veveričky – Prírodná zmes s orechmi (10 kg),"Organifer Prémiové krmivo pre veveričky je špeciálne navrhnuté tak, aby poskytovalo veveričkám prirodzenú, pestrú a energeticky bohatú výživu."
gid://shopify/Product/15449121816900,Sadbové zemiaky Frieslander A 28/35 (5 kg),"Sadbové zemiaky Frieslander sa vyznačujú rýchlym vývojom a skorým dozrievaním, čo z nich robí ideálnu voľbu pre pestovateľov."
gid://shopify/Product/15449122013508,Krmivo pre ježkov – Kompletné prírodné granule (10 kg),"Organifer Kompletné krmivo pre ježkov je špeciálne navrhnuté tak, aby poskytlo ježkom vo vašej záhrade kompletné a vysoko kvalitné jedlo."
gid://shopify/Product/15449123422532,Sadbové zemiaky Frieslander A 28/35 (10x = 250kg),"Sadbové zemiaky Frieslander sa vyznačujú rýchlym vývojom a skorým dozrievaním, čo z nich robí ideálnu voľbu pre pestovateľov."
gid://shopify/Product/15449123946820,Sadbové zemiaky Frieslander A 28/35 (20kg),"Sadbové zemiaky Frieslander sa vyznačujú rýchlym vývojom a skorým dozrievaním, čo z nich robí ideálnu voľbu pre pestovateľov."
gid://shopify/Product/15449124012356,Sadbové zemiaky Annabelle A 28/32 (5 kg),"Sadbové zemiaky Annabelle sú známe ako najskoršia pevná odroda, ideálna na rýchly zber. Si tieto zemiaky zachovávajú svoj tvar a textúru aj po varení."
gid://shopify/Product/15449124045124,Sadbové zemiaky Frieslander A 28/35 (40x = 1000kg),"Sadbové zemiaky Frieslander sa vyznačujú rýchlym vývojom a skorým dozrievaním, čo z nich robí ideálnu voľbu pre pestovateľov."
gid://shopify/Product/15449124569412,Sadbové zemiaky Annabelle A 28/32 (20 kg),"Sadbové zemiaky Annabelle sú známe ako najskoršia pevná odroda, ideálna na rýchly zber. Si tieto zemiaky zachovávajú svoj tvar a textúru aj po varení."
gid://shopify/Product/15449124700484,Sadbové zemiaky Frieslander A 28/35 (20x = 500kg),"Sadbové zemiaky Frieslander sa vyznačujú rýchlym vývojom a skorým dozrievaním, čo z nich robí ideálnu voľbu pre pestovateľov."
gid://shopify/Product/15449124929860,Sadbové zemiaky Annabelle A 28/32 (10x = 250 kg),"Sadbové zemiaky Annabelle sú známe ako najskoršia pevná odroda, ideálna na rýchly zber. Si tieto zemiaky zachovávajú svoj tvar a textúru aj po varení."
gid://shopify/Product/15449125093700,Sadbové zemiaky Annabelle A 28/32 (10 kg),"Sadbové zemiaky Annabelle sú známe ako najskoršia pevná odroda, ideálna na rýchly zber. Si tieto zemiaky zachovávajú svoj tvar a textúru aj po varení."
gid://shopify/Product/15449125388612,Sadbové zemiaky Annabelle A 28/32 (20x = 500 kg),"Sadbové zemiaky Annabelle sú známe ako najskoršia pevná odroda, ideálna na rýchly zber. Si tieto zemiaky zachovávajú svoj tvar a textúru aj po varení."
gid://shopify/Product/15449125683524,Sadbové zemiaky Annabelle A 28/32 (40x = 1000 kg),"Sadbové zemiaky Annabelle sú známe ako najskoršia pevná odroda, ideálna na rýchly zber. Si tieto zemiaky zachovávajú svoj tvar a textúru aj po varení."
gid://shopify/Product/15449125912900,Sadbové zemiaky Desiree A 28/35 (20 kg),"Sadbové zemiaky Desiree sú známe svojou všestrannosťou a spoľahlivým výkonom. Ponúkajú nielen vizuálnu príťažlivosť, ale aj kulinársku univerzálnosť."
gid://shopify/Product/15449125978436,Sadbové zemiaky Desiree A 28/35 (10 kg),"Sadbové zemiaky Desiree sú známe svojou všestrannosťou a spoľahlivým výkonom. Ponúkajú nielen vizuálnu príťažlivosť, ale aj kulinársku univerzálnosť."
gid://shopify/Product/15449126240580,Sadbové zemiaky Desiree A 28/35 (10x = 250 kg),"Sadbové zemiaky Desiree sú známe svojou všestrannosťou a spoľahlivým výkonom. Ponúkajú nielen vizuálnu príťažlivosť, ale aj kulinársku univerzálnosť."
gid://shopify/Product/15449126404420,Sadbové zemiaky Desiree A 28/35 (40x = 1000 kg),"Sadbové zemiaky Desiree sú známe svojou všestrannosťou a spoľahlivým výkonom. Ponúkajú nielen vizuálnu príťažlivosť, ale aj kulinársku univerzálnosť."
gid://shopify/Product/15449126797636,Sadbové zemiaky Desiree A 28/35 (20x = 500 kg),"Sadbové zemiaky Desiree sú známe svojou všestrannosťou a spoľahlivým výkonom. Ponúkajú nielen vizuálnu príťažlivosť, ale aj kulinársku univerzálnosť."
gid://shopify/Product/15449126928708,Agria sadbové zemiaky 28/35 (20 kg),"Sadzačky zemiakov Agria, vyšľachtené v roku 1986, sú obľúbené najmä na prípravu hranoliek vďaka dlhým oválnym hľuzám, hladkej šupke a hlboko žltej dužine."
gid://shopify/Product/15449127485764,Sadbové zemiaky Desiree A 28/35 (5 kg),"Sadbové zemiaky Desiree sú známe svojou všestrannosťou a spoľahlivým výkonom. Ponúkajú nielen vizuálnu príťažlivosť, ale aj kulinársku univerzálnosť."
gid://shopify/Product/15449127551300,Agria sadbové zemiaky 28/35 (10x = 250 kg),"Sadzačky zemiakov Agria, vyšľachtené v roku 1986, sú obľúbené najmä na prípravu hranoliek vďaka dlhým oválnym hľuzám, hladkej šupke a hlboko žltej dužine."
gid://shopify/Product/15449128501572,Agria sadbové zemiaky 28/35 (20x = 500 kg),"Sadzačky zemiakov Agria, vyšľachtené v roku 1986, sú obľúbené najmä na prípravu hranoliek vďaka dlhým oválnym hľuzám, hladkej šupke a hlboko žltej dužine."
gid://shopify/Product/15449129550148,Agria sadbové zemiaky 28/35 (5 kg),"Sadzačky zemiakov Agria, vyšľachtené v roku 1986, sú obľúbené najmä na prípravu hranoliek vďaka dlhým oválnym hľuzám, hladkej šupke a hlboko žltej dužine."
gid://shopify/Product/15449129582916,Bintje sadbové zemiaky A 28/35 (5 kg),"Všestranná a produktívna odroda. Sadzačky zemiakov Bintje, ikonická holandská odroda z roku 1905, sú známe svojou všestrannosťou a vysokým výnosom."
gid://shopify/Product/15449129943364,Bintje sadbové zemiaky A 28/35 (10 kg),"Všestranná a produktívna odroda. Sadzačky zemiakov Bintje, ikonická holandská odroda z roku 1905, sú známe svojou všestrannosťou a vysokým výnosom."
gid://shopify/Product/15449130991940,Agria sadbové zemiaky 28/35 (40x = 1000 kg),"Sadzačky zemiakov Agria, vyšľachtené v roku 1986, sú obľúbené najmä na prípravu hranoliek vďaka dlhým oválnym hľuzám, hladkej šupke a hlboko žltej dužine."
gid://shopify/Product/15449132368196,Bintje sadbové zemiaky A 28/35 (20 kg),"Všestranná a produktívna odroda. Sadzačky zemiakov Bintje, ikonická holandská odroda z roku 1905, sú známe svojou všestrannosťou a vysokým výnosom."
gid://shopify/Product/15449134072132,Bintje sadbové zemiaky A 28/35 (10x = 250 kg),"Všestranná a produktívna odroda. Sadzačky zemiakov Bintje, ikonická holandská odroda z roku 1905, sú známe svojou všestrannosťou a vysokým výnosom."
gid://shopify/Product/15449134137668,Agria sadbové zemiaky 28/35 (10 kg),"Sadzačky zemiakov Agria, vyšľachtené v roku 1986, sú obľúbené najmä na prípravu hranoliek vďaka dlhým oválnym hľuzám, hladkej šupke a hlboko žltej dužine."
gid://shopify/Product/15449134235972,Bintje sadbové zemiaky A 28/35 (20x = 500 kg),"Všestranná a produktívna odroda. Sadzačky zemiakov Bintje, ikonická holandská odroda z roku 1905, sú známe svojou všestrannosťou a vysokým výnosom."
gid://shopify/Product/15449134367044,Organické sadbové zemiaky Frieslander A 28/35 (10 kg),"Organické sadbové zemiaky Frieslander ponúkajú skorého zberu s bohatou chuťou. Ideálnou voľbou pre pestovateľov, ktorí hľadajú kvalitu a spoľahlivosť."
gid://shopify/Product/15449134563652,Organické sadbové zemiaky Frieslander A 28/35 (20 kg),"Organické sadbové zemiaky Frieslander ponúkajú skorého zberu s bohatou chuťou. Ideálnou voľbou pre pestovateľov, ktorí hľadajú kvalitu a spoľahlivosť."
gid://shopify/Product/15449134629188,Bintje sadbové zemiaky A 28/35 (40x = 1000 kg),"Všestranná a produktívna odroda. Sadzačky zemiakov Bintje, ikonická holandská odroda z roku 1905, sú známe svojou všestrannosťou a vysokým výnosom."
gid://shopify/Product/15449134727492,Organické sadbové zemiaky Frieslander A 28/35 (10x = 250 kg),"Organické sadbové zemiaky Frieslander ponúkajú skorého zberu s bohatou chuťou. Ideálnou voľbou pre pestovateľov, ktorí hľadajú kvalitu a spoľahlivosť."
gid://shopify/Product/15449134825796,Organické sadbové zemiaky Frieslander A 28/35 (20x = 500 kg),"Organické sadbové zemiaky Frieslander ponúkajú skorého zberu s bohatou chuťou. Ideálnou voľbou pre pestovateľov, ktorí hľadajú kvalitu a spoľahlivosť."
gid://shopify/Product/15449134989636,Organické sadbové zemiaky Frieslander A 28/35 (40x = 1000 kg),"Organické sadbové zemiaky Frieslander ponúkajú skorého zberu s bohatou chuťou. Ideálnou voľbou pre pestovateľov, ktorí hľadajú kvalitu a spoľahlivosť."
gid://shopify/Product/15449135186244,Balkónové a črepníkové semená zeleniny – 13 odrôd,"Tento starostlivo zostavený balíček obsahuje 13 odrôd zeleninových semien, špeciálne vybrané jednoduché pestovanie v črepníkoch a nádobách."
gid://shopify/Product/15449135251780,Balíček semien liečivých bylín – 10 odrôd – Pre prirodzené zdravie,Táto rozmanitá kolekcia 10 liečivých bylín ponúka široké spektrum zdravotných benefitov – od podpory trávenia až úľavu pri dýchacích problémoch.
gid://shopify/Product/15449135448388,Organické sadbové zemiaky Vitabella A 28/35 (10 kg),"Organické sadbové zemiaky Vitabella spájajú stredne skoré dozrievanie s vysokými výnosmi, ideálne na varenie aj smaženie."
gid://shopify/Product/15449135808836,Organické sadbové zemiaky Vitabella A 28/35 (10x = 250 kg),"Organické sadbové zemiaky Vitabella spájajú stredne skoré dozrievanie s vysokými výnosmi, ideálne na varenie aj smaženie."
gid://shopify/Product/15449136431428,Organické sadbové zemiaky Vitabella A 28/35 (20x = 500 kg),"Organické sadbové zemiaky Vitabella spájajú stredne skoré dozrievanie s vysokými výnosmi, ideálne na varenie aj smaženie."
gid://shopify/Product/15449136464196,Organické sadbové zemiaky Vitabella A 28/35 (20 kg),"Organické sadbové zemiaky Vitabella spájajú stredne skoré dozrievanie s vysokými výnosmi, ideálne na varenie aj smaženie."
gid://shopify/Product/15449136529732,Organické sadbové zemiaky Vitabella A 28/35 (40x = 1000 kg),"Organické sadbové zemiaky Vitabella spájajú stredne skoré dozrievanie s vysokými výnosmi, ideálne na varenie aj smaženie."
gid://shopify/Product/15449136595268,Organické sadbové zemiaky Alouette A 28/35 (5 kg),Organické sadbové zemiaky Alouette rýchlo sa stali obľúbenou voľbou medzi hobby záhradkármi aj profesionálnymi pestovateľmi.
gid://shopify/Product/15449136824644,Organické sadbové zemiaky Alouette A 28/35 (20 kg),Organické sadbové zemiaky Alouette rýchlo sa stali obľúbenou voľbou medzi hobby záhradkármi aj profesionálnymi pestovateľmi.
gid://shopify/Product/15449136890180,Organické sadbové zemiaky Alouette A 28/35 (10 kg),Organické sadbové zemiaky Alouette rýchlo sa stali obľúbenou voľbou medzi hobby záhradkármi aj profesionálnymi pestovateľmi.
gid://shopify/Product/15449137021252,Organické sadbové zemiaky Alouette A 28/35 (10x = 250kg),Organické sadbové zemiaky Alouette rýchlo sa stali obľúbenou voľbou medzi hobby záhradkármi aj profesionálnymi pestovateľmi.
gid://shopify/Product/15449137512772,Organické sadbové zemiaky Alouette A 28/35 (20x = 500kg),Organické sadbové zemiaky Alouette rýchlo sa stali obľúbenou voľbou medzi hobby záhradkármi aj profesionálnymi pestovateľmi.
gid://shopify/Product/15449137676612,Cibuľové sadzačky Sturon 14/21 (5 kg) – Ideálne na skorý zber,"Vďaka skorému dozrievaniu sú tieto cibule pripravené na zber už začiatkom leta, čo umožňuje vychutnať si čerstvú domácu cibuľu skôr."
gid://shopify/Product/15449137742148,Organické sadbové zemiaky Alouette A 28/35 (50x = 1000kg),Organické sadbové zemiaky Alouette rýchlo sa stali obľúbenou voľbou medzi hobby záhradkármi aj profesionálnymi pestovateľmi.
gid://shopify/Product/15449137873220,Cibuľové sadzačky Sturon 14/21 (10 kg) – Ideálne na skorý zber,"Vďaka skorému dozrievaniu sú tieto cibule pripravené na zber už začiatkom leta, čo umožňuje vychutnať si čerstvú domácu cibuľu skôr."
gid://shopify/Product/15449138299204,Cibuľové sadzačky Sturon 14/21 (20 kg) – Ideálne na skorý zber,"Vďaka skorému dozrievaniu sú tieto cibule pripravené na zber už začiatkom leta, čo umožňuje vychutnať si čerstvú domácu cibuľu skôr."
gid://shopify/Product/15449138692420,Cibuľové sadzačky Sturon 14/21 (250 kg) – Ideálne na skorý zber,"Vďaka skorému dozrievaniu sú tieto cibule pripravené na zber už začiatkom leta, čo umožňuje vychutnať si čerstvú domácu cibuľu skôr."
gid://shopify/Product/15449138856260,Cibuľové sadzačky Sturon 14/21 (1000 kg) – Ideálne na skorý zber,"Vďaka skorému dozrievaniu sú tieto cibule pripravené na zber už začiatkom leta, čo umožňuje vychutnať si čerstvú domácu cibuľu skôr."
gid://shopify/Product/15449138889028,Cibuľové sadzačky Red Baron 14/21 (5 kg) Hlboká červená šupka,Výsadba cibule s intenzívnou červenou farbou a bohatou chuťou. Cibuľové sadzačky Red Baron vynikajú svojou hlbokou červenou šupkou.
gid://shopify/Product/15449139151172,Cibuľové sadzačky Red Baron 14/21 (10 kg),Výsadba cibule s intenzívnou červenou farbou a bohatou chuťou. Cibuľové sadzačky Red Baron vynikajú svojou hlbokou červenou šupkou.
gid://shopify/Product/15449139249476,Cibuľové sadzačky Red Baron 14/21 (20 kg),Výsadba cibule s intenzívnou červenou farbou a bohatou chuťou. Cibuľové sadzačky Red Baron vynikajú svojou hlbokou červenou šupkou.
gid://shopify/Product/15449139675460,Cibuľové sadzačky Sturon 14/21 (500 kg) – Ideálne na skorý zber,"Vďaka skorému dozrievaniu sú tieto cibule pripravené na zber už začiatkom leta, čo umožňuje vychutnať si čerstvú domácu cibuľu skôr."
gid://shopify/Product/15449140035908,Organické sadbové zemiaky Vitabella A 28/35 (5 kg),"Organické sadbové zemiaky Vitabella spájajú stredne skoré dozrievanie s vysokými výnosmi, ideálne na varenie aj smaženie."
gid://shopify/Product/15449140068676,Cibuľové sadzačky Red Baron 14/21 (40x = 1000 kg),Výsadba cibule s intenzívnou červenou farbou a bohatou chuťou. Cibuľové sadzačky Red Baron vynikajú svojou hlbokou červenou šupkou.
gid://shopify/Product/15449140363588,Cibuľové sadzačky Red Baron 14/21 (20x = 500 kg),Výsadba cibule s intenzívnou červenou farbou a bohatou chuťou. Cibuľové sadzačky Red Baron vynikajú svojou hlbokou červenou šupkou.
gid://shopify/Product/15449141182788,Súpravy Cibuľa šalotka Golden Gourmet (10 kg),"Sadzačky šalotky Golden Gourmet sú známe svojím výnimočným a bohatým chuťovým profilom, ktorý spája jemné aj intenzívne tóny."
gid://shopify/Product/15449141805380,Súpravy Cibuľa šalotka Golden Gourmet (5 kg),"Sadzačky šalotky Golden Gourmet sú známe svojím výnimočným a bohatým chuťovým profilom, ktorý spája jemné aj intenzívne tóny."
gid://shopify/Product/15449142559044,Súpravy Cibuľa šalotka Golden Gourmet (10x = 250 kg),"Sadzačky šalotky Golden Gourmet sú známe svojím výnimočným a bohatým chuťovým profilom, ktorý spája jemné aj intenzívne tóny."
gid://shopify/Product/15449142690116,Súpravy Cibuľa šalotka Golden Gourmet (20x = 500 kg),"Sadzačky šalotky Golden Gourmet sú známe svojím výnimočným a bohatým chuťovým profilom, ktorý spája jemné aj intenzívne tóny."
gid://shopify/Product/15449145508164,Súpravy Cibuľa šalotka Golden Gourmet (20 kg),"Sadzačky šalotky Golden Gourmet sú známe svojím výnimočným a bohatým chuťovým profilom, ktorý spája jemné aj intenzívne tóny."
gid://shopify/Product/15449145737540,Súpravy Cibuľa šalotka Golden Gourmet (40x = 1000 kg),"Sadzačky šalotky Golden Gourmet sú známe svojím výnimočným a bohatým chuťovým profilom, ktorý spája jemné aj intenzívne tóny."
gid://shopify/Product/15449146196292,Kompresované kokosové tablety v 10-litrových vreciach – 6 balení,"Tieto kompaktné, lisované tablety sú dostupné v balení 6 kusov v 10-litrových vreciach, pričom po hydratácii poskytujú až 60 litrov kvalitného substrátu."
gid://shopify/Product/15449146392900,Cibuľové sadzačky Red Baron 14/21 (10x = 250 kg),Výsadba cibule s intenzívnou červenou farbou a bohatou chuťou. Cibuľové sadzačky Red Baron vynikajú svojou hlbokou červenou šupkou.
gid://shopify/Product/15449147539780,Športové a hracie trávnikové osivo – Resilient (600 kg na 3 ha),"Osivo pre športové – Odolné formulu pre trávnik, ktorý odolávať zaťaženiu. Ultra-rýchle klíčenie a konkurenčná schopnosť zaručujú asamoopravný trávnik."
